pathway	pval	padj	overlap	size	overlapGenes	Pathway_Set	Significance
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY	0.835215614354933	1	3	18	BCL2,MAPK1,MAPK3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	0.835215614354933	1	3	18	GNAQ,PLCB2,PPP3CB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	0.835215614354933	1	3	18	IFNAR2,STAT1,STAT2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.835215614354933	1	3	18	GNAQ,PLCB2,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_E2_TO_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY	0.848985816204121	1	1	7	ESR1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.848985816204121	1	1	7	SMCR8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DNA_DEGRADATION_BY_EXTRACELLULAR_ENDOLYSOSOMAL_DNASE	0.848985816204121	1	1	7	DNASE1L2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HYDROLYSIS_OF_SPHINGOMYELIN	0.848985816204121	1	1	7	ASAH1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IRE1A_JNK_SIGNALING_PATHWAY	0.848985816204121	1	1	7	MAP3K5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PKA_HOLOENZYME	0.848985816204121	1	1	7	PRKAR2A	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048	0.848985816204121	1	1	7	CASP3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	0.849127064725914	1	7	39	NDUFA2,NDUFA5,NDUFA7,NDUFB10,NDUFC2,NDUFS4,NDUFS8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	0.849127064725914	1	7	39	NDUFA2,NDUFA5,NDUFA7,NDUFB10,NDUFC2,NDUFS4,NDUFS8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	0.849127064725914	1	7	39	NDUFA2,NDUFA5,NDUFA7,NDUFB10,NDUFC2,NDUFS4,NDUFS8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_SEQUESTOSOME_1_LIKE_RECEPTOR	0.849733777083177	1	2	13	NBR1,WDFY3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST	0.849733777083177	1	2	13	BMP6,CHRD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CHOLESTEROL_BIOSYNTHESIS	0.849733777083177	1	2	13	HSD17B7,LBR	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_JNK_SIGNALING_PATHWAY	0.849733777083177	1	2	13	MAP3K1,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.849733777083177	1	2	13	GLI1,GLI3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN1_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.849733777083177	1	2	13	ITPR3,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_VGCC_CA2_APOPTOTIC_PATHWAY	0.849733777083177	1	2	13	CASP3,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY	0.849733777083177	1	2	13	ITPR3,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	0.850303556970729	1	8	44	MAPT,NDUFA2,NDUFA5,NDUFA7,NDUFB10,NDUFC2,NDUFS4,NDUFS8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY	0.862175626814758	1	3	19	IFIH1,TANK,TBK1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	0.862175626814758	1	3	19	IFNAR2,STAT1,STAT2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM	0.862175626814758	1	3	19	CASP3,HTT,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY	0.868359122311757	1	6	35	FGF18,FGFR1,FGFR3,MAPK1,MAPK3,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.868359122311757	1	6	35	HTT,PSMB2,PSMB3,PSMD11,PSMD2,PSMD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY	0.868462995643811	1	9	50	AGTR1,CXCR4,EDNRA,GNAQ,GRPR,ITPR3,PLCB2,PTAFR,PTGER3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	0.875986010287094	1	4	25	EZH2,HDAC2,JARID2,TFDP1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR	0.878239900913208	1	2	14	VPS39,VPS41	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION	0.878239900913208	1	2	14	FAN1,SLX4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_VGCC_CA2_APOPTOTIC_PATHWAY_N01004	0.878239900913208	1	2	14	CACNA1D,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_JNK_SIGNALING_PATHWAY	0.884733301444742	1	1	8	MAP3K5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MYOSTATIN_SIGNALING_PATHWAY	0.884733301444742	1	1	8	ACVR2B	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NOTCH_LIGAND_UBIQUITYLATION	0.884733301444742	1	1	8	MIB1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_MRAS_SHOC2_PP1_HOLOPHOSPHATASE	0.884733301444742	1	1	8	MRAS	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_SERCA	0.884733301444742	1	1	8	PLN	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TGF_BETA_SIGNALING_PATHWAY	0.884733301444742	1	1	8	SMAD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	0.884733301444742	1	1	8	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	0.884733301444742	1	1	8	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.884733301444742	1	1	8	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_TGFA_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.884733301444742	1	1	8	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	0.889081688638391	1	5	31	CBX8,EZH2,JARID2,PHC3,PHF19	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119	0.894959565001101	1	4	26	CBX8,MBD5,MBD6,PHC3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	0.901672480238534	1	2	15	COX6C,COX7C	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY	0.901672480238534	1	2	15	PIK3CD,SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING	0.904680505969961	1	3	21	CACNA2D2,CACNG1,CACNG4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY	0.905001037169504	1	5	32	GNB4,GNB5,GNG11,GNGT2,PIK3CG	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_RHOA_SIGNALING_PATHWAY	0.912020337900722	1	1	9	MYL5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AMH_SIGNALING_PATHWAY	0.912020337900722	1	1	9	BMPR1B	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BMP9_10_SIGNALING_PATHWAY	0.912020337900722	1	1	9	BMPR2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_FIRST_CARBON_OXIDATION	0.912020337900722	1	1	9	IDH2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CXCR4_GNA12_13_RHO_SIGNALING_PATHWAY	0.912020337900722	1	1	9	CXCR4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LPA_GNAQ_11_RHOA_SIGNALING_PATHWAY	0.912020337900722	1	1	9	GNAQ	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.912020337900722	1	1	9	MPI	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_MAC_INHIBITION	0.912020337900722	1	1	9	C6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY	0.912020337900722	1	1	9	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRAPPI_RAB1_SIGNALING_PATHWAY	0.912020337900722	1	1	9	TRAPPC6A	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN1_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.912020337900722	1	1	9	KIF5C	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	0.920835894273167	1	2	16	PLCG2,PPP3CB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	0.920835894273167	1	2	16	COX6C,COX7C	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION	0.92538670598592	1	4	28	GTF2H5,POLD4,POLK,XPA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.92638791865812	1	6	39	PSMB2,PSMB3,PSMD11,PSMD2,PSMD3,VCP	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAA_TO_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	0.932848913396001	1	1	10	MYL5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_SECOND_CARBON_OXIDATION_2	0.932848913396001	1	1	10	SDHA	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_PI3K_SIGNALING_PATHWAY	0.932848913396001	1	1	10	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LYSOSOMAL_CA2_RELEASE	0.932848913396001	1	1	10	PPP3CB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MLK_JNK_SIGNALING_PATHWAY	0.932848913396001	1	1	10	MAP3K12	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_AREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.932848913396001	1	1	10	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_DELETED_DMD_TO_DYSTROPHIN_ASSOCIATED_PROTEIN_COMPLEX	0.932848913396001	1	1	10	ACTB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.932848913396001	1	1	10	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_EREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.932848913396001	1	1	10	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_VGCC_CA2_APOPTOTIC_PATHWAY_N01006	0.932848913396001	1	1	10	SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	0.936438009730201	1	2	17	COX6C,COX7C	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	0.936438009730201	1	2	17	CDC20,TRIP13	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY	0.936438009730201	1	2	17	MYD88,TLR8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.941377921973892	1	5	35	PSMB2,PSMB3,PSMD11,PSMD2,PSMD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.941377921973892	1	5	35	PSMB2,PSMB3,PSMD11,PSMD2,PSMD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.941377921973892	1	5	35	PSMB2,PSMB3,PSMD11,PSMD2,PSMD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY	0.948747374454324	1	1	11	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY	0.948747374454324	1	1	11	RYR1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY	0.948747374454324	1	1	11	TBK1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RALGDS_SIGNALING_PATHWAY	0.948747374454324	1	1	11	SOS2	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY	0.948747374454324	1	1	11	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLUTATHIONE_BIOSYNTHESIS	0.948747374454324	1	1	11	GPX4	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27	0.948747374454324	1	1	11	TEX10	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY	0.949090809152109	1	2	18	TANK,TBK1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO	0.949090809152109	1	2	18	FZD8,ZNRF3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM	0.949090809152109	1	2	18	CASP3,SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY	0.956305244296777	1	4	31	FGF18,FGFR1,FGFR3,PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY	0.95931612472121	1	2	19	IL1B,MYD88	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380	0.960882462345841	1	1	12	NOTCH1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_LC3_II_FORMATION	0.960882462345841	1	1	12	ATG4D	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CA2_CAM_CN_SIGNALING_PATHWAY	0.960882462345841	1	1	12	PPP3CB	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_V_D_J_RECOMBINATION	0.960882462345841	1	1	12	XRCC6	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_OLIGOMERIC_CONFORMATION_PRPC_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.960882462345841	1	1	12	KIF5C	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.96468657868083	1	5	38	PSMB2,PSMB3,PSMD11,PSMD2,PSMD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382	0.970144852784396	1	1	13	NOTCH1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY	0.970144852784396	1	1	13	NOTCH1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY	0.970144852784396	1	1	13	PIK3CD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MLL_ENL_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.970144852784396	1	1	13	HPGD	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.970318734566522	1	5	39	PSMB2,PSMB3,PSMD11,PSMD2,PSMD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.975108052358814	1	5	40	PSMB2,PSMB3,PSMD11,PSMD2,PSMD3	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR	0.977214464466795	1	1	14	BRCA1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	0.977214464466795	1	1	14	NBR1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY	0.977214464466795	1	1	14	TBK1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_SOST_LRP4	0.977214464466795	1	1	14	FZD8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY	0.9826103204831	1	1	15	MYD88	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_TRANSPORT_OF_CALCIUM	0.9826103204831	1	1	15	SLC25A5	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION	0.983716458194434	1	2	23	COPG2,TMED7	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION	0.986728615563762	1	1	16	TERF1	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY	0.986728615563762	1	1	16	FZD8	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.999897942619268	1	1	34	RPS23	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.999999122548461	1	4	81	RPL22,RPL41,RPL9,RPS23	KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TAT_TO_TNF_JNK_SIGNALING_PATHWAY	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_PATHOGEN_YERSINIA_YOPP_J_TO_TLR2_4_MAPK_SIGNALING_PATHWAY	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE	1	1	0	18		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR_GRASP55	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_BLOCKING_UBIQUITINATION_OF_H2AK119_BY_CK2	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_COPII_VESICLE_FORMATION	1	1	0	12		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLUCONEOGENESIS	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_KERATAN_SULFATE_DEGRADATION	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY	1	1	0	13		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_FKTN_TO_LARGE	1	1	0	2		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_NOTCH_MESP2_SIGNALING	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA	1	1	0	8		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_THYROID_HORMONE_SIGNALING_PATHWAY	1	1	0	9		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_REFERENCE_TRANSPORT_OF_CALCIUM	1	1	0	5		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PI3K_TO_PI3K_SIGNALING_PATHWAY	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ATXN1_TO_RORA_MEDIATED_TRANSCRIPTION	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PDYN_TO_TRANSPORT_OF_CALCIUM	1	1	0	6		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	1	1	0	7		KEGG_MEDICUS	Not Significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	1	1	0	10		KEGG_MEDICUS	Not Significant
